"CurveID","Model","Parameter","Estimate"
"C042","Gompertz","r_max",0.025486777674126
"C042","Gompertz","t_lag",122.345810070118
"C042","Quadratic","(Intercept)",-0.788008182999693
"C042","Quadratic","poly(Time, 2, raw = TRUE)1",0.0108063742608211
"C042","Quadratic","poly(Time, 2, raw = TRUE)2",-8.31759608717696e-06
"C043","Cubic","(Intercept)",0.679779905371325
"C043","Cubic","poly(Time, 3, raw = TRUE)1",-0.014727153358725
"C043","Cubic","poly(Time, 3, raw = TRUE)2",9.25480144677959e-05
"C043","Cubic","poly(Time, 3, raw = TRUE)3",-1.03526984010988e-07
"C043","Gompertz","N_0",0.124286215591376
"C043","Gompertz","N_max",3.4122439192375
"C043","Gompertz","r_max",0.0389306907227854
"C043","Gompertz","t_lag",190.436173717948
"C043","Quadratic","(Intercept)",-1.05439244641036
"C043","Quadratic","poly(Time, 2, raw = TRUE)1",0.0109159525455279
"C043","Quadratic","poly(Time, 2, raw = TRUE)2",-4.14804633918721e-06
"C044","Cubic","(Intercept)",-0.784065309882331
"C044","Cubic","poly(Time, 3, raw = TRUE)1",0.00766057635258063
"C044","Cubic","poly(Time, 3, raw = TRUE)2",2.67563636232183e-05
"C044","Cubic","poly(Time, 3, raw = TRUE)3",-5.40489835541421e-08
"C044","Gompertz","N_0",0.741478418411165
"C044","Gompertz","N_max",3.1459868567902
"C044","Gompertz","r_max",0.0348734367824832
"C044","Gompertz","t_lag",167.020950998943
"C044","Quadratic","(Intercept)",-2.16045672070811
"C044","Quadratic","poly(Time, 2, raw = TRUE)1",0.0232314794968099
"C044","Quadratic","poly(Time, 2, raw = TRUE)2",-2.57085516933332e-05
"C045","Cubic","(Intercept)",-1.44963777225536
"C045","Cubic","poly(Time, 3, raw = TRUE)1",0.0129992994351353
"C045","Cubic","poly(Time, 3, raw = TRUE)2",3.03336090964548e-06
"C045","Cubic","poly(Time, 3, raw = TRUE)3",-2.45419255937254e-08
"C045","Gompertz","N_0",0.504691419920687
"C045","Gompertz","N_max",2.69804988252173
"C045","Gompertz","r_max",0.0332918634746529
"C045","Gompertz","t_lag",172.962667942778
"C045","Quadratic","(Intercept)",-2.16195638150685
"C045","Quadratic","poly(Time, 2, raw = TRUE)1",0.0207261239277005
"C045","Quadratic","poly(Time, 2, raw = TRUE)2",-2.18817249560767e-05
"C046","Cubic","(Intercept)",0.0698868835841827
"C046","Cubic","poly(Time, 3, raw = TRUE)1",-0.012562235727633
"C046","Cubic","poly(Time, 3, raw = TRUE)2",0.000186595919822073
"C046","Cubic","poly(Time, 3, raw = TRUE)3",-3.65033767678863e-07
"C046","Gompertz","N_0",0.020893128496768
"C046","Gompertz","N_max",3.13195927197662
"C046","Gompertz","r_max",0.0585125055633368
"C046","Gompertz","t_lag",105.26425333563
"C046","Quadratic","(Intercept)",-0.298556382103333
"C046","Quadratic","poly(Time, 2, raw = TRUE)1",0.0106040786421324
"C046","Quadratic","poly(Time, 2, raw = TRUE)2",1.84457806557052e-06
"C047","Cubic","(Intercept)",0.063676557249017
"C047","Cubic","poly(Time, 3, raw = TRUE)1",-0.00836412718668592
"C047","Cubic","poly(Time, 3, raw = TRUE)2",0.000186616933881067
"C047","Cubic","poly(Time, 3, raw = TRUE)3",-4.20104486225322e-07
"C047","Gompertz","N_0",0.0364374145175644
"C047","Gompertz","N_max",3.14114213677301
"C047","Gompertz","r_max",0.0532041963100819
"C047","Gompertz","t_lag",76.5657801163615
"C047","Quadratic","(Intercept)",-0.318047182078903
"C047","Quadratic","poly(Time, 2, raw = TRUE)1",0.0147341972126693
"C047","Quadratic","poly(Time, 2, raw = TRUE)2",-1.00268220797629e-05
"C048","Cubic","(Intercept)",0.102759827714485
"C048","Cubic","poly(Time, 3, raw = TRUE)1",-0.00203891034135416
"C048","Cubic","poly(Time, 3, raw = TRUE)2",9.59323852489691e-05
"C048","Cubic","poly(Time, 3, raw = TRUE)3",-1.92859737260159e-07
"C048","Gompertz","N_0",0.122448063448368
"C048","Gompertz","N_max",3.01111842843437
"C048","Gompertz","r_max",0.0385987882787709
"C048","Gompertz","t_lag",76.1244089859309
"C048","Quadratic","(Intercept)",-0.0902608904870045
"C048","Quadratic","poly(Time, 2, raw = TRUE)1",0.00961961555571414
"C048","Quadratic","poly(Time, 2, raw = TRUE)2",9.76897146751982e-07
"C049","Cubic","(Intercept)",0.659824548633661
"C049","Cubic","poly(Time, 3, raw = TRUE)1",-0.00505442587496097
"C049","Cubic","poly(Time, 3, raw = TRUE)2",2.1689322622252e-05
"C049","Cubic","poly(Time, 3, raw = TRUE)3",-1.36395611318819e-08
"C049","Gompertz","N_0",0.438441397207147
"C049","Gompertz","N_max",2.38747223657661
"C049","Gompertz","r_max",0.0176841553637952
"C049","Gompertz","t_lag",286.947234534614
"C049","Quadratic","(Intercept)",0.500705860873267
"C049","Quadratic","poly(Time, 2, raw = TRUE)1",-0.00203232346829348
"C049","Quadratic","poly(Time, 2, raw = TRUE)2",9.29220605822074e-06
"C050","Cubic","(Intercept)",0.202180152039105
"C050","Cubic","poly(Time, 3, raw = TRUE)1",0.0460813624638061
"C050","Cubic","poly(Time, 3, raw = TRUE)2",-0.000276915492792541
"C050","Cubic","poly(Time, 3, raw = TRUE)3",5.11419403356289e-07
"C050","Gompertz","N_0",0.434294509310008
"C050","Gompertz","N_max",2.47040972059506
"C050","Gompertz","r_max",0.118336099922923
"C050","Gompertz","t_lag",15.6870322219979
"C050","Quadratic","(Intercept)",0.414199946661014
"C050","Quadratic","poly(Time, 2, raw = TRUE)1",0.0320430685853214
"C050","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000104493096424661
"C051","Cubic","(Intercept)",0.163431902450568
"C051","Cubic","poly(Time, 3, raw = TRUE)1",0.0899995214336334
"C051","Cubic","poly(Time, 3, raw = TRUE)2",-0.00104933204568573
"C051","Cubic","poly(Time, 3, raw = TRUE)3",4.16711241174891e-06
"C051","Gompertz","N_0",0.438441397207147
"C051","Gompertz","N_max",2.8104534061046
"C051","Gompertz","r_max",0.15744461674033
"C051","Gompertz","t_lag",4.88631349840476
"C051","Quadratic","(Intercept)",0.280675706148289
"C051","Quadratic","poly(Time, 2, raw = TRUE)1",0.068947674010406
"C051","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000458984652588222
"C052","Cubic","(Intercept)",0.458378327828782
"C052","Cubic","poly(Time, 3, raw = TRUE)1",-0.00554716566772055
"C052","Cubic","poly(Time, 3, raw = TRUE)2",0.000152089656332484
"C052","Cubic","poly(Time, 3, raw = TRUE)3",-4.67262711633518e-07
"C052","Gompertz","N_0",0.438441397207147
"C052","Gompertz","N_max",1.66591612201183
"C052","Gompertz","r_max",0.0453928294337618
"C052","Gompertz","t_lag",80.4964472844181
"C052","Quadratic","(Intercept)",0.264567963822656
"C052","Quadratic","poly(Time, 2, raw = TRUE)1",0.00881012252793096
"C052","Quadratic","poly(Time, 2, raw = TRUE)2",-8.90901153066156e-06
"C053","Cubic","(Intercept)",0.344748195321351
"C053","Cubic","poly(Time, 3, raw = TRUE)1",0.0254160103086043
"C053","Cubic","poly(Time, 3, raw = TRUE)2",-8.54881242087132e-05
"C053","Cubic","poly(Time, 3, raw = TRUE)3",9.3563747128817e-08
"C053","Gompertz","N_0",0.434294509310008
"C053","Gompertz","N_max",2.8104534061046
"C053","Gompertz","r_max",0.0613735263310947
"C053","Gompertz","t_lag",30.0825016759861
"C053","Quadratic","(Intercept)",0.458382104899641
"C053","Quadratic","poly(Time, 2, raw = TRUE)1",0.0198027610961443
"C053","Quadratic","poly(Time, 2, raw = TRUE)2",-3.9674914074667e-05
"C054","Cubic","(Intercept)",0.474538428765862
"C054","Cubic","poly(Time, 3, raw = TRUE)1",7.70967615083646e-05
"C054","Cubic","poly(Time, 3, raw = TRUE)2",-1.12198099876069e-05
"C054","Cubic","poly(Time, 3, raw = TRUE)3",4.43682596158022e-08
"C054","Gompertz","N_0",0.436403578179257
"C054","Gompertz","N_max",1.84902369709193
"C054","Gompertz","r_max",0.0589980258281399
"C054","Gompertz","t_lag",326.005289004613
"C054","Quadratic","(Intercept)",0.644920614096706
"C054","Quadratic","poly(Time, 2, raw = TRUE)1",-0.00499760815436298
"C054","Quadratic","poly(Time, 2, raw = TRUE)2",1.81727033927635e-05
"C055","Cubic","(Intercept)",0.332940589302099
"C055","Cubic","poly(Time, 3, raw = TRUE)1",0.036921787825113
"C055","Cubic","poly(Time, 3, raw = TRUE)2",-0.0001934412933107
"C055","Cubic","poly(Time, 3, raw = TRUE)3",3.42394471057533e-07
"C055","Gompertz","N_0",0.43842288159676
"C055","Gompertz","N_max",2.75190964741632
"C055","Gompertz","r_max",0.0805631151768862
"C055","Gompertz","t_lag",8.788811453084
"C055","Quadratic","(Intercept)",0.482790858007053
"C055","Quadratic","poly(Time, 2, raw = TRUE)1",0.0258702464593901
"C055","Quadratic","poly(Time, 2, raw = TRUE)2",-7.24461352083261e-05
"C056","Cubic","(Intercept)",0.176291405212764
"C056","Cubic","poly(Time, 3, raw = TRUE)1",0.0455598770961194
"C056","Cubic","poly(Time, 3, raw = TRUE)2",-0.000323188982454691
"C056","Cubic","poly(Time, 3, raw = TRUE)3",7.53401394940053e-07
"C056","Gompertz","N_0",0.442562073396143
"C056","Gompertz","N_max",2.31790628614762
"C056","Gompertz","r_max",0.142948130670884
"C056","Gompertz","t_lag",20.7428954663698
"C056","Quadratic","(Intercept)",0.348904192954243
"C056","Quadratic","poly(Time, 2, raw = TRUE)1",0.0322103048737317
"C056","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000127555320230835
"C057","Cubic","(Intercept)",0.0865485459636256
"C057","Cubic","poly(Time, 3, raw = TRUE)1",0.0318644169823186
"C057","Cubic","poly(Time, 3, raw = TRUE)2",-0.000111158202539765
"C057","Cubic","poly(Time, 3, raw = TRUE)3",8.76952907299893e-08
"C057","Gompertz","N_0",0.441035129584957
"C057","Gompertz","N_max",2.70648571664973
"C057","Gompertz","r_max",0.171336295623136
"C057","Gompertz","t_lag",40.4218017756185
"C057","Quadratic","(Intercept)",0.127999612307802
"C057","Quadratic","poly(Time, 2, raw = TRUE)1",0.0293292469687964
"C057","Quadratic","poly(Time, 2, raw = TRUE)2",-8.17905197755187e-05
"C058","Cubic","(Intercept)",0.302900344950146
"C058","Cubic","poly(Time, 3, raw = TRUE)1",0.00124051069886719
"C058","Cubic","poly(Time, 3, raw = TRUE)2",6.98808571549627e-05
"C058","Cubic","poly(Time, 3, raw = TRUE)3",-1.68512869646531e-07
"C058","Gompertz","N_0",0.43842288159676
"C058","Gompertz","N_max",2.32336100880892
"C058","Gompertz","r_max",0.0578855856604259
"C058","Gompertz","t_lag",90.4843010226244
"C058","Quadratic","(Intercept)",0.0802129854560578
"C058","Quadratic","poly(Time, 2, raw = TRUE)1",0.0118346173665687
"C058","Quadratic","poly(Time, 2, raw = TRUE)2",-1.44407700196929e-05
"C059","Cubic","(Intercept)",0.438473050581822
"C059","Cubic","poly(Time, 3, raw = TRUE)1",-1.08139843485554e-05
"C059","Cubic","poly(Time, 3, raw = TRUE)2",3.25017026838003e-08
"C059","Cubic","poly(Time, 3, raw = TRUE)3",-2.44517440512321e-11
"C059","Gompertz","N_0",0.437731915796729
"C059","Gompertz","N_max",0.440487958484454
"C059","Gompertz","r_max",2.37431392199826e-05
"C059","Gompertz","t_lag",488.156450639815
"C059","Quadratic","(Intercept)",0.438291008808592
"C059","Quadratic","poly(Time, 2, raw = TRUE)1",-6.04004634833144e-06
"C059","Quadratic","poly(Time, 2, raw = TRUE)2",1.1154072185647e-08
"C060","Cubic","(Intercept)",0.329064033452766
"C060","Cubic","poly(Time, 3, raw = TRUE)1",0.0362923861694088
"C060","Cubic","poly(Time, 3, raw = TRUE)2",-0.000235336623241653
"C060","Cubic","poly(Time, 3, raw = TRUE)3",4.86326243872378e-07
"C060","Gompertz","N_0",0.44260674635941
"C060","Gompertz","N_max",2.16834575742956
"C060","Gompertz","r_max",0.0716013837065369
"C060","Gompertz","t_lag",5.44619837228899
"C060","Quadratic","(Intercept)",0.569429940598215
"C060","Quadratic","poly(Time, 2, raw = TRUE)1",0.0197196356400645
"C060","Quadratic","poly(Time, 2, raw = TRUE)2",-5.75993293436874e-05
"C061","Cubic","(Intercept)",0.523589807449487
"C061","Cubic","poly(Time, 3, raw = TRUE)1",0.0357973467141133
"C061","Cubic","poly(Time, 3, raw = TRUE)2",-0.00023225321719764
"C061","Cubic","poly(Time, 3, raw = TRUE)3",4.79392939676512e-07
"C061","Gompertz","N_0",0.44260674635941
"C061","Gompertz","N_max",2.30187389752678
"C061","Gompertz","r_max",0.0676554122234685
"C061","Gompertz","t_lag",-4.67550274895531
"C061","Quadratic","(Intercept)",0.718745706166385
"C061","Quadratic","poly(Time, 2, raw = TRUE)1",0.0224281615499431
"C061","Quadratic","poly(Time, 2, raw = TRUE)2",-6.93910408969512e-05
"C062","Cubic","(Intercept)",0.484298096358312
"C062","Cubic","poly(Time, 3, raw = TRUE)1",0.0630742949090778
"C062","Cubic","poly(Time, 3, raw = TRUE)2",-0.000582491896167773
"C062","Cubic","poly(Time, 3, raw = TRUE)3",1.60380821801456e-06
"C062","Gompertz","N_0",0.442617561228037
"C062","Gompertz","N_max",2.35259481716971
"C062","Gompertz","r_max",0.20431591925248
"C062","Gompertz","t_lag",4.081931373063
"C062","Quadratic","(Intercept)",0.892852701874686
"C062","Quadratic","poly(Time, 2, raw = TRUE)1",0.0270290260408372
"C062","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000108108689724152
"C063","Cubic","(Intercept)",0.32091685448057
"C063","Cubic","poly(Time, 3, raw = TRUE)1",0.00981756283455851
"C063","Cubic","poly(Time, 3, raw = TRUE)2",-1.97086242164443e-05
"C063","Cubic","poly(Time, 3, raw = TRUE)3",1.3908051406634e-08
"C063","Gompertz","N_0",0.438434275911955
"C063","Gompertz","N_max",2.06220995228543
"C063","Gompertz","r_max",0.0162497083979202
"C063","Gompertz","t_lag",14.882410523206
"C063","Quadratic","(Intercept)",0.393653565687218
"C063","Quadratic","poly(Time, 2, raw = TRUE)1",0.00761158131369691
"C063","Quadratic","poly(Time, 2, raw = TRUE)2",-8.72537226495334e-06
"C064","Cubic","(Intercept)",0.43749450785272
"C064","Cubic","poly(Time, 3, raw = TRUE)1",7.82939904460329e-06
"C064","Cubic","poly(Time, 3, raw = TRUE)2",-3.70625930612982e-08
"C064","Cubic","poly(Time, 3, raw = TRUE)3",6.23510660530007e-11
"C064","Gompertz","N_0",0.438054330794287
"C064","Gompertz","N_max",0.442634958495095
"C064","Gompertz","r_max",8.92223945040201e-05
"C064","Gompertz","t_lag",442.448311917388
"C064","Quadratic","(Intercept)",0.437934335674164
"C064","Quadratic","poly(Time, 2, raw = TRUE)1",-4.3245415678167e-06
"C064","Quadratic","poly(Time, 2, raw = TRUE)2",1.74372036805883e-08
"C065","Cubic","(Intercept)",0.15989687133788
"C065","Cubic","poly(Time, 3, raw = TRUE)1",0.0318726464260194
"C065","Cubic","poly(Time, 3, raw = TRUE)2",-0.000136774850068815
"C065","Cubic","poly(Time, 3, raw = TRUE)3",1.89357993097296e-07
"C065","Gompertz","N_0",0.442537462116454
"C065","Gompertz","N_max",2.59004513113857
"C065","Gompertz","r_max",0.0719559268619237
"C065","Gompertz","t_lag",24.8909083716371
"C065","Quadratic","(Intercept)",0.234467956171451
"C065","Quadratic","poly(Time, 2, raw = TRUE)1",0.0261835207268013
"C065","Quadratic","poly(Time, 2, raw = TRUE)2",-7.02300667356834e-05
"C066","Cubic","(Intercept)",0.366785431070876
"C066","Cubic","poly(Time, 3, raw = TRUE)1",0.0404706690697282
"C066","Cubic","poly(Time, 3, raw = TRUE)2",-0.000240600466925796
"C066","Cubic","poly(Time, 3, raw = TRUE)3",4.52348161137001e-07
"C066","Gompertz","N_0",0.442537462116454
"C066","Gompertz","N_max",2.57232583199353
"C066","Gompertz","r_max",0.0782353031616788
"C066","Gompertz","t_lag",5.25844286645442
"C066","Quadratic","(Intercept)",0.683984677958915
"C066","Quadratic","poly(Time, 2, raw = TRUE)1",0.022698621390535
"C066","Quadratic","poly(Time, 2, raw = TRUE)2",-6.22201777601945e-05
"C067","Cubic","(Intercept)",0.324042986671037
"C067","Cubic","poly(Time, 3, raw = TRUE)1",0.0550537122391042
"C067","Cubic","poly(Time, 3, raw = TRUE)2",-0.000403421922357673
"C067","Cubic","poly(Time, 3, raw = TRUE)3",9.21664956299184e-07
"C067","Gompertz","N_0",0.446691534741321
"C067","Gompertz","N_max",2.63622564775336
"C067","Gompertz","r_max",0.114476852390995
"C067","Gompertz","t_lag",4.65308484081618
"C067","Quadratic","(Intercept)",0.713404894455062
"C067","Quadratic","poly(Time, 2, raw = TRUE)1",0.0266837322868155
"C067","Quadratic","poly(Time, 2, raw = TRUE)2",-8.6211687208508e-05
"C068","Cubic","(Intercept)",0.484779567707634
"C068","Cubic","poly(Time, 3, raw = TRUE)1",-0.00588939108090705
"C068","Cubic","poly(Time, 3, raw = TRUE)2",5.31837688687561e-05
"C068","Cubic","poly(Time, 3, raw = TRUE)3",-6.6839986601351e-08
"C068","Gompertz","N_0",0.475369224509736
"C068","Gompertz","N_max",2.50044259636563
"C068","Gompertz","r_max",0.0275128383528545
"C068","Gompertz","t_lag",182.462588168437
"C068","Quadratic","(Intercept)",0.129568968667977
"C068","Quadratic","poly(Time, 2, raw = TRUE)1",0.00503925926996462
"C068","Quadratic","poly(Time, 2, raw = TRUE)2",-3.20176057279427e-07
"C069","Cubic","(Intercept)",0.465863972243533
"C069","Cubic","poly(Time, 3, raw = TRUE)1",-0.00340880209656346
"C069","Cubic","poly(Time, 3, raw = TRUE)2",3.00034821184836e-05
"C069","Cubic","poly(Time, 3, raw = TRUE)3",-3.04286927952267e-08
"C069","Gompertz","N_0",0.436311681513608
"C069","Gompertz","N_max",2.71890280662081
"C069","Gompertz","r_max",0.0193591385144268
"C069","Gompertz","t_lag",191.862830313161
"C069","Quadratic","(Intercept)",0.137920124532822
"C069","Quadratic","poly(Time, 2, raw = TRUE)1",0.00347029508336146
"C069","Quadratic","poly(Time, 2, raw = TRUE)2",1.85160150711914e-06
"C070","Cubic","(Intercept)",0.21209363226141
"C070","Cubic","poly(Time, 3, raw = TRUE)1",0.0498355265665155
"C070","Cubic","poly(Time, 3, raw = TRUE)2",-8.60489172700976e-05
"C070","Cubic","poly(Time, 3, raw = TRUE)3",-1.34718320277291e-06
"C070","Gompertz","N_0",0.459603258643982
"C070","Gompertz","N_max",2.85436840201133
"C070","Gompertz","r_max",0.153785203843764
"C070","Gompertz","t_lag",13.6951170699593
"C070","Quadratic","(Intercept)",0.126597646806848
"C070","Quadratic","poly(Time, 2, raw = TRUE)1",0.0605401240593113
"C070","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000324530772367102
"C071","Cubic","(Intercept)",0.44516333474242
"C071","Cubic","poly(Time, 3, raw = TRUE)1",-2.39515312657231e-06
"C071","Cubic","poly(Time, 3, raw = TRUE)2",-5.52700893869624e-08
"C071","Cubic","poly(Time, 3, raw = TRUE)3",1.08255759088609e-10
"C071","Gompertz","N_0",0.443893061158422
"C071","Gompertz","N_max",0.44791026001479
"C071","Gompertz","r_max",1e-08
"C071","Gompertz","t_lag",756.719772528214
"C071","Quadratic","(Intercept)",0.445628398246367
"C071","Quadratic","poly(Time, 2, raw = TRUE)1",-2.24729096630808e-05
"C071","Quadratic","poly(Time, 2, raw = TRUE)2",3.93009631413597e-08
"C072","Cubic","(Intercept)",0.439086271121975
"C072","Cubic","poly(Time, 3, raw = TRUE)1",6.25006488675906e-06
"C072","Cubic","poly(Time, 3, raw = TRUE)2",-2.96104909991028e-08
"C072","Cubic","poly(Time, 3, raw = TRUE)3",7.27473477263163e-11
"C072","Gompertz","N_0",0.439686370776587
"C072","Gompertz","N_max",0.447276980718154
"C072","Gompertz","r_max",7.89555829635651e-05
"C072","Gompertz","t_lag",349.15150989086
"C072","Quadratic","(Intercept)",0.439699725311666
"C072","Quadratic","poly(Time, 2, raw = TRUE)1",-9.38028685114421e-06
"C072","Quadratic","poly(Time, 2, raw = TRUE)2",3.67517665987151e-08
"C073","Cubic","(Intercept)",0.277754148624243
"C073","Cubic","poly(Time, 3, raw = TRUE)1",0.0144718445614032
"C073","Cubic","poly(Time, 3, raw = TRUE)2",-2.07097544266102e-05
"C073","Cubic","poly(Time, 3, raw = TRUE)3",2.34813335013328e-09
"C073","Gompertz","N_0",0.438645491365
"C073","Gompertz","N_max",2.87157280245561
"C073","Gompertz","r_max",0.0396531844534712
"C073","Gompertz","t_lag",40.3168917481747
"C073","Quadratic","(Intercept)",0.288684023968391
"C073","Quadratic","poly(Time, 2, raw = TRUE)1",0.014166890362903
"C073","Quadratic","poly(Time, 2, raw = TRUE)2",-1.90528227036632e-05
"C074","Cubic","(Intercept)",0.250305411137067
"C074","Cubic","poly(Time, 3, raw = TRUE)1",0.00714398535442551
"C074","Cubic","poly(Time, 3, raw = TRUE)2",-1.83602232672241e-06
"C074","Cubic","poly(Time, 3, raw = TRUE)3",-5.91983244444954e-09
"C074","Gompertz","N_0",0.43421477775894
"C074","Gompertz","N_max",2.65866237792556
"C074","Gompertz","r_max",0.0178652863566195
"C074","Gompertz","t_lag",49.714716935208
"C074","Quadratic","(Intercept)",0.193618925372126
"C074","Quadratic","poly(Time, 2, raw = TRUE)1",0.00843784701593557
"C074","Quadratic","poly(Time, 2, raw = TRUE)2",-7.25507614987789e-06
"C075","Cubic","(Intercept)",0.193047583356297
"C075","Cubic","poly(Time, 3, raw = TRUE)1",0.0538542645373444
"C075","Cubic","poly(Time, 3, raw = TRUE)2",-0.000277728189504978
"C075","Cubic","poly(Time, 3, raw = TRUE)3",-4.06200149957646e-07
"C075","Gompertz","N_0",0.438855339355407
"C075","Gompertz","N_max",2.44916884443117
"C075","Gompertz","r_max",0.184275912348345
