"CurveID","CurveLabel","Species","Temp","Medium","Rep","BestModel","BestAIC","BestBIC","SuccessfulModels"
"C191","Pseudomonas spp._2_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",2,"Salted Chicken Breast",1,"Gompertz",-27.9931077718111,-26.0036314078192,3
"C192","Pseudomonas spp._4_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",4,"Cooked Chicken Breast",1,"Cubic",-7.39496772628723,-8.43617038014695,3
"C193","Pseudomonas spp._4_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",4,"Raw Chicken Breast",1,"Gompertz",-3.83470479394251,-4.10515404866595,3
"C194","Pseudomonas spp._4_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",4,"Salted Chicken Breast",1,"Gompertz",-4.10633302870537,-4.3767822834288,3
"C195","Pseudomonas spp._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",7,"Cooked Chicken Breast",1,"Gompertz",-34.1862731343613,-31.3615263470536,3
"C196","Pseudomonas spp._7_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",7,"Raw Chicken Breast",1,"Cubic",-16.68596382971,-14.6964874657181,3
"C197","Pseudomonas spp._7_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",7,"Salted Chicken Breast",1,"Cubic",-26.4488359775136,-24.0243027285736,3
"C198","Pseudomonas.fluorescens.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1",15,"TSB",1,"Cubic",-9.91926503530206,-4.24179395565631,3
"C199","Pseudomonas.fluorescens.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1",25,"TSB",1,"Cubic",-7.39439460832429,-4.56964782101661,3
"C200","Pseudomonas.fluorescens.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1",35,"TSB",1,"Gompertz",-28.5490670428694,-24.3830003225883,3
"C201","Pseudomonas.fluorescens.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1",5,"TSB",1,"Cubic",-74.4367264023036,-67.6002472523713,3
"C202","Pseudomonas.fluorescens.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.2",15,"TSB",1,"Gompertz",-42.2475425795816,-36.5700714999358,3
"C203","Pseudomonas.fluorescens.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.2",25,"TSB",1,"Gompertz",-13.8238981581142,-10.9991513708065,3
"C204","Pseudomonas.fluorescens.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.2",35,"TSB",1,"Gompertz",-21.1471761020821,-17.606925096571,3
"C205","Pseudomonas.fluorescens.2_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.2",5,"TSB",1,"Cubic",-84.4755419804495,-77.6390628305172,3
"C206","Salmonella Typhimurium_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",10,"Vacuum Beef Striploins",1,"Cubic",-21.4934686286506,-22.5346712825103,3
"C207","Salmonella Typhimurium_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",12,"C02 Beef Striploins",1,"Gompertz",-28.123956663441,-27.7267489550418,3
"C208","Salmonella Typhimurium_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",12,"Vacuum Beef Striploins",1,"Cubic",-20.1282480714406,-20.3986973261641,3
"C209","Salmonella Typhimurium_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",15,"C02 Beef Striploins",1,"Gompertz",-9.44612374204571,-9.71657299676915,3
"C210","Salmonella Typhimurium_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",15,"Vacuum Beef Striploins",1,"Cubic",-14.4279399391604,-16.3807503769899,3
"C211","Salmonella Typhimurium_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",20,"C02 Beef Striploins",1,"Cubic",0.0474372475457869,-0.993765406313939,3
"C212","Salmonella Typhimurium_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",20,"Vacuum Beef Striploins",1,"Cubic",-12.3235427020524,-13.3647453559121,3
"C213","Salmonella Typhimurium_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",30,"C02 Beef Striploins",1,"Quadratic",-10.6287737071616,-10.8451331109403,3
"C214","Salmonella Typhimurium_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",30,"Vacuum Beef Striploins",1,"Gompertz",-11.3589113287491,-12.4001139826088,3
"C215","Salmonella Typhimurium_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Salmonella Typhimurium",8,"Vacuum Beef Striploins",1,"Cubic",-35.4490970540602,-35.7195463087836,3
"C216","Serratia marcescens_10_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"Pasteurised Double Cream",1,"Gompertz",-3.06237830403895,-6.1309064984395,3
"C217","Serratia marcescens_10_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"Pasteurised Full-fat Milk",1,"Gompertz",-2.28038025118425,-4.23319068901375,3
"C218","Serratia marcescens_10_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"Pasteurised Skim Milk",1,"Quadratic",-7.83589320079662,-10.2907157563171,3
"C219","Serratia marcescens_10_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"UHT Double Cream",1,"Gompertz",-4.53299730053062,-7.60152549493117,3
"C220","Serratia marcescens_10_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"UHT Full-fat Milk",1,"Gompertz",-0.724544045618874,-3.79307224001942,3
"C221","Serratia marcescens_10_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",10,"UHT Skim Milk",1,"Quadratic",-0.279004347612702,-2.73382690313314,3
"C222","Serratia marcescens_15_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Double Cream",1,"Cubic",-4.91617763362875,-5.95738028748847,3
"C223","Serratia marcescens_15_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Full-fat Milk",1,"Cubic",-35.3616288087176,-37.3144392465471,3
"C224","Serratia marcescens_15_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Skim Milk",1,"Quadratic",-13.1424330402816,-15.597255595802,3
"C225","Serratia marcescens_15_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Double Cream",1,"Gompertz",-2.37347098598753,-3.41467363984725,3
"C226","Serratia marcescens_15_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Full-fat Milk",1,"Gompertz",-8.2014013004247,-9.24260395428443,3
"C227","Serratia marcescens_15_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Skim Milk",1,"Gompertz",-8.93817978774144,-10.8909902255709,3
"C228","Serratia marcescens_6_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Double Cream",1,"Cubic",-13.2937259529076,-14.3349286067674,3
"C229","Serratia marcescens_6_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Full-fat Milk",1,"Cubic",-10.8498774037751,-10.452669695376,3
"C230","Serratia marcescens_6_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Skim Milk",1,"Gompertz",-14.4481017217024,-15.4893043755621,3
"C231","Serratia marcescens_6_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Double Cream",1,"Cubic",-20.6529977838518,-20.2557900754526,3
"C232","Serratia marcescens_6_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Full-fat Milk",1,"Gompertz",1.10722548612438,0.836776231400943,3
"C233","Serratia marcescens_6_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Skim Milk",1,"Gompertz",-6.70966499684057,-6.98011425156401,3
"C234","Spoilage_10_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"C02 Beef Striploins",1,"Gompertz",-10.1353692537148,-9.1492463670337,3
"C235","Spoilage_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"Vacuum Beef Striploins",1,"Quadratic",-15.6429419268517,-16.4759040499395,3
"C236","Spoilage_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"C02 Beef Striploins",1,"Gompertz",-17.100679208354,-16.7034714999548,3
"C237","Spoilage_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"Vacuum Beef Striploins",1,"Cubic",-13.3510249541437,-13.6214742088671,3
"C238","Spoilage_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"C02 Beef Striploins",1,"Cubic",-9.17731310754017,-9.44776236226361,3
"C239","Spoilage_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"Vacuum Beef Striploins",1,"Gompertz",-27.1372256570318,-29.0900360948613,3
"C240","Spoilage_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"C02 Beef Striploins",1,"Quadratic",-13.0518360845771,-13.8847982076649,3
"C241","Spoilage_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"Vacuum Beef Striploins",1,"Gompertz",-0.617157334438126,-1.65835998829785,3
"C242","Spoilage_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"C02 Beef Striploins",1,"Cubic",-27.8908783963241,-28.1613276510475,3
"C243","Spoilage_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"Vacuum Beef Striploins",1,"Gompertz",-13.0645041325231,-14.1057067863828,3
"C244","Spoilage_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",8,"Vacuum Beef Striploins",1,"Gompertz",-6.18574590675231,-6.45619516147575,3
"C245","Staphylococcus spp._10_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Cooked Chicken Breast",1,"Quadratic",-10.6339980526776,-8.6943714535256,3
"C246","Staphylococcus spp._10_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Raw Chicken Breast",1,"Gompertz",-14.5890507369656,-12.5995743729737,3
"C247","Staphylococcus spp._10_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Salted Chicken Breast",1,"Cubic",-22.195852889762,-19.3711061024543,3
"C248","Staphylococcus spp._15_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",15,"Cooked Chicken Breast",1,"Quadratic",-18.9003879031669,-17.3088068119734,3
"C249","Staphylococcus spp._15_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",15,"Raw Chicken Breast",1,"Gompertz",-5.03167265069791,-4.04554976401681,3
"C250","Staphylococcus spp._15_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",15,"Salted Chicken Breast",1,"Cubic",-27.3724364973587,-24.9479032484187,3
"C251","Staphylococcus spp._20_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",20,"Cooked Chicken Breast",1,"Cubic",-14.5424091202103,-13.5562862335292,3
"C252","Staphylococcus spp._20_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",20,"Raw Chicken Breast",1,"Cubic",-11.6090302166405,-10.6229073299594,3
"C253","Staphylococcus spp._20_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",20,"Salted Chicken Breast",1,"Cubic",-6.75254989780326,-5.76642701112216,3
"C254","Staphylococcus spp._2_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",2,"Cooked Chicken Breast",1,"Gompertz",-12.4166583598952,-10.903732894925,3
"C255","Staphylococcus spp._2_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",2,"Raw Chicken Breast",1,"Cubic",-21.9468888128381,-20.960765926157,3
"C256","Staphylococcus spp._2_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",2,"Salted Chicken Breast",1,"Cubic",-17.1968830341838,-15.6839575692136,3
"C257","Staphylococcus spp._4_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",4,"Cooked Chicken Breast",1,"Gompertz",-8.70301758760531,-8.97346684232874,3
"C258","Staphylococcus spp._4_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",4,"Raw Chicken Breast",1,"Gompertz",-6.60064538960779,-6.20343768120861,3
"C259","Staphylococcus spp._4_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",4,"Salted Chicken Breast",1,"Cubic",-10.3189741205345,-11.3601767743942,3
"C260","Staphylococcus spp._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",7,"Cooked Chicken Breast",1,"Gompertz",-27.834436249482,-24.6391496014057,3
"C261","Staphylococcus spp._7_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",7,"Raw Chicken Breast",1,"Gompertz",-14.5282403052759,-11.3329536571996,3
"C262","Staphylococcus spp._7_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",7,"Salted Chicken Breast",1,"Gompertz",-18.5863427813109,-15.3910561332347,3
"C263","Stenotrophomonas.maltophilia..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia..RDA.R.",15,"TSB",1,"Gompertz",-50.5729328495627,-44.8954617699169,3
"C264","Stenotrophomonas.maltophilia..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia..RDA.R.",25,"TSB",1,"Gompertz",-24.4299741223234,-21.6052273350157,3
"C265","Stenotrophomonas.maltophilia..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia..RDA.R.",35,"TSB",1,"Gompertz",-10.651502714403,-7.11125170889193,3
"C266","Stenotrophomonas.maltophilia..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia..RDA.R.",5,"TSB",1,"Cubic",-64.3348003774919,-57.4983212275595,3
"C267","Stenotrophomonas.maltophilia.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",15,"TSB",1,"Gompertz",-3.76151886305433,1.91595221659141,3
"C268","Stenotrophomonas.maltophilia.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",25,"TSB",1,"Gompertz",-17.6497832019441,-14.109532196433,3
"C269","Stenotrophomonas.maltophilia.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",35,"TSB",1,"Gompertz",-29.0593391072378,-25.5190881017267,3
"C270","Stenotrophomonas.maltophilia.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",5,"TSB",1,"Gompertz",-95.9603789064241,-89.1238997564917,3
"C271","Stenotrophomonas.maltophilia.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",15,"TSB",1,"Cubic",4.88017125433187,10.5576423339776,3
