"CurveID","CurveLabel","Species","Temp","Medium","Rep","Model","ResponseScale","FitStatus","NInput","NPositiveUsed","NNonPositiveRemoved","UniqueTimeValues","AIC","BIC","RSS","RMSE","R2"
"C223","Serratia marcescens_15_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Full-fat Milk",1,"Gompertz","log10(PopBio)","success",5,5,0,5,-7.8836554306709,-9.8364658685004,0.00818730708767183,0.040465558411251,0.998858094386738
"C223","Serratia marcescens_15_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Full-fat Milk",1,"Quadratic","log10(PopBio)","success",5,5,0,5,8.68328473627149,7.12103638600789,0.335617820050525,0.259082156873269,0.953190485159224
"C224","Serratia marcescens_15_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Skim Milk",1,"Cubic","log10(PopBio)","success",4,4,0,4,NA,NA,0,0,1
"C224","Serratia marcescens_15_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Skim Milk",1,"Gompertz","log10(PopBio)","success",4,4,0,4,-7.04419980765347,-10.112728002054,0.00330396288347089,0.0287400542947943,0.998667799933492
"C224","Serratia marcescens_15_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"Pasteurised Skim Milk",1,"Quadratic","log10(PopBio)","success",4,4,0,4,-13.1424330402816,-15.597255595802,0.00118597392376012,0.0172189860601614,0.999521800154592
"C225","Serratia marcescens_15_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Double Cream",1,"Cubic","log10(PopBio)","success",6,6,0,6,3.91545447795854,2.87425182409882,0.127427396279537,0.145732286676367,0.98690204914098
"C225","Serratia marcescens_15_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Double Cream",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-2.37347098598753,-3.41467363984725,0.044674037551114,0.0862883127960309,0.995408064783535
"C225","Serratia marcescens_15_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Double Cream",1,"Quadratic","log10(PopBio)","success",6,6,0,6,6.55196254409618,5.7190004210084,0.275971639724699,0.214465086406739,0.971633549133597
"C226","Serratia marcescens_15_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Full-fat Milk",1,"Cubic","log10(PopBio)","success",6,6,0,6,4.74197559032972,3.70077293646999,0.146247483655434,0.156123606828817,0.982549157401718
"C226","Serratia marcescens_15_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Full-fat Milk",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-8.2014013004247,-9.24260395428443,0.016912801128049,0.0530923741040855,0.99798189600939
"C226","Serratia marcescens_15_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Full-fat Milk",1,"Quadratic","log10(PopBio)","success",6,6,0,6,9.10908011394736,8.27611799085958,0.422624622355439,0.265400521964897,0.949570716852405
"C227","Serratia marcescens_15_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Skim Milk",1,"Cubic","log10(PopBio)","success",5,5,0,5,-4.75741650837797,-6.71022694620747,0.0152996939255351,0.0553167134337084,0.99840066114222
"C227","Serratia marcescens_15_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Skim Milk",1,"Gompertz","log10(PopBio)","success",5,5,0,5,-8.93817978774144,-10.8909902255709,0.00663049967724774,0.0364156550874696,0.999306887063759
"C227","Serratia marcescens_15_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",15,"UHT Skim Milk",1,"Quadratic","log10(PopBio)","success",5,5,0,5,12.8503145037143,11.2880661534507,0.772304595333458,0.393015163914437,0.919267878470583
"C228","Serratia marcescens_6_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Double Cream",1,"Cubic","log10(PopBio)","success",6,6,0,6,-13.2937259529076,-14.3349286067674,0.00723803689826977,0.0347323981758381,0.998604977288965
"C228","Serratia marcescens_6_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Double Cream",1,"Gompertz","log10(PopBio)","success",6,6,0,6,0.744060383927895,-0.297142269931831,0.0751120560460352,0.111886889346664,0.985523281308246
"C228","Serratia marcescens_6_Pasteurised Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Double Cream",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-10.082057598635,-10.9150197217227,0.0172525751321971,0.0536230285297233,0.996674825719801
"C229","Serratia marcescens_6_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Full-fat Milk",1,"Cubic","log10(PopBio)","success",8,8,0,8,-10.8498774037751,-10.452669695376,0.0345734165437847,0.0657394635509987,0.994942638697454
"C229","Serratia marcescens_6_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Full-fat Milk",1,"Gompertz","log10(PopBio)","success",8,8,0,8,-0.625564059482098,-0.228356351082919,0.124104536509619,0.124551463514896,0.981846125053356
"C229","Serratia marcescens_6_Pasteurised Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Full-fat Milk",1,"Quadratic","log10(PopBio)","success",8,8,0,8,-6.02228340460464,-5.7045172378853,0.0811690753088319,0.100728021987945,0.988126677040713
"C230","Serratia marcescens_6_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Skim Milk",1,"Cubic","log10(PopBio)","success",6,6,0,6,-11.0939934161431,-12.1351960700028,0.0104434199731282,0.0417201389681455,0.997693724745704
"C230","Serratia marcescens_6_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Skim Milk",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-14.4481017217024,-15.4893043755621,0.00597123671873118,0.0315468876402813,0.998681340450026
"C230","Serratia marcescens_6_Pasteurised Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"Pasteurised Skim Milk",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-3.12691595295098,-3.95987807603876,0.0549900186483563,0.0957340227299542,0.987856265517588
"C231","Serratia marcescens_6_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Double Cream",1,"Cubic","log10(PopBio)","success",8,8,0,8,-20.6529977838518,-20.2557900754526,0.0101522467053188,0.0356234590988136,0.998565076426313
"C231","Serratia marcescens_6_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Double Cream",1,"Gompertz","log10(PopBio)","success",8,8,0,8,-4.12018550341329,-3.72297779501411,0.0801818007917905,0.100113561014349,0.988667064594029
"C231","Serratia marcescens_6_UHT Double Cream_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Double Cream",1,"Quadratic","log10(PopBio)","success",8,8,0,8,-4.60704753042616,-4.28928136370682,0.0968766784006369,0.110043558648744,0.986307402330482
"C232","Serratia marcescens_6_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Full-fat Milk",1,"Cubic","log10(PopBio)","success",7,7,0,7,2.89382287739978,2.62337362267634,0.148505233679787,0.145653813485356,0.984516172366635
"C232","Serratia marcescens_6_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Full-fat Milk",1,"Gompertz","log10(PopBio)","success",7,7,0,7,1.10722548612438,0.836776231400943,0.11505289768828,0.128203464232379,0.988004064285264
"C232","Serratia marcescens_6_UHT Full-fat Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Full-fat Milk",1,"Quadratic","log10(PopBio)","success",7,7,0,7,5.62576007329196,5.40940066951321,0.291958371643715,0.204226195200922,0.969559099092785
"C233","Serratia marcescens_6_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Skim Milk",1,"Cubic","log10(PopBio)","success",7,7,0,7,0.464518509935139,0.194069255211705,0.104959726578978,0.122450996950371,0.985422308538083
"C233","Serratia marcescens_6_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Skim Milk",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-6.70966499684057,-6.98011425156401,0.0376635718004778,0.0733519615089543,0.994768965707547
"C233","Serratia marcescens_6_UHT Skim Milk_1_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.","Serratia marcescens",6,"UHT Skim Milk",1,"Quadratic","log10(PopBio)","success",7,7,0,7,9.24435136027422,9.02799195649547,0.489582428801015,0.264462373451449,0.932002665928566
"C234","Spoilage_10_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"C02 Beef Striploins",1,"Cubic","log10(PopBio)","success",9,9,0,9,-1.24059244759468,-0.254469560913577,0.151131160671911,0.129585304667497,0.967606103140337
"C234","Spoilage_10_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"C02 Beef Striploins",1,"Gompertz","log10(PopBio)","success",9,9,0,9,-10.1353692537148,-9.1492463670337,0.0562518843172203,0.0790582656562869,0.987942805900303
"C234","Spoilage_10_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"C02 Beef Striploins",1,"Quadratic","log10(PopBio)","success",9,9,0,9,5.24367306160812,6.032571370953,0.387937498845859,0.20761542943247,0.916848337101775
"C235","Spoilage_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",6,6,0,6,-15.2527272528878,-16.2939299067476,0.00522183987526952,0.0295009600840083,0.998223389043095
"C235","Spoilage_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-5.23005138293749,-6.27125403679722,0.0277516635084058,0.0680093909059696,0.990558134558113
"C235","Spoilage_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",10,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-15.6429419268517,-16.4759040499395,0.00682878906009123,0.0337362047363838,0.99767666152997
"C236","Spoilage_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"C02 Beef Striploins",1,"Cubic","log10(PopBio)","success",8,8,0,8,-1.76125590222484,-1.36404819382566,0.107679881614315,0.116017176322256,0.984454097175831
"C236","Spoilage_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"C02 Beef Striploins",1,"Gompertz","log10(PopBio)","success",8,8,0,8,-17.100679208354,-16.7034714999548,0.015827277146764,0.0444793170287663,0.99771499272839
"C236","Spoilage_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"C02 Beef Striploins",1,"Quadratic","log10(PopBio)","success",8,8,0,8,7.01875623627438,7.33652240299372,0.414330632280069,0.227577083721118,0.940182477451331
"C237","Spoilage_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",7,7,0,7,-13.3510249541437,-13.6214742088671,0.0145840381593329,0.0456446494428629,0.997003233401099
"C237","Spoilage_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-1.54171661174884,-1.81216586647228,0.0788046261640993,0.106102797973138,0.983807017717084
"C237","Spoilage_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",12,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-6.64103950961871,-6.85739891339746,0.0506131431607677,0.0850320470350256,0.989599877946526
"C238","Spoilage_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"C02 Beef Striploins",1,"Cubic","log10(PopBio)","success",7,7,0,7,-9.17731310754017,-9.44776236226361,0.0264742404939926,0.0614982467740719,0.991582772060055
"C238","Spoilage_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"C02 Beef Striploins",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-6.46987087199697,-6.7403201267204,0.0389761400621098,0.0746191664981111,0.987607914372597
"C238","Spoilage_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"C02 Beef Striploins",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-5.36101557777649,-5.57737498155524,0.0607685174956431,0.0931730475249784,0.980679239374235
"C239","Spoilage_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",5,5,0,5,-18.5783014372302,-20.5311118750597,0.000964308357650026,0.0138874645464896,0.999551949939282
"C239","Spoilage_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",5,5,0,5,-27.1372256570318,-29.0900360948613,0.000174099377734375,0.00590083685140294,0.999919107579908
"C239","Spoilage_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",15,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",5,5,0,5,-9.53214017380871,-11.0943885240723,0.00878361531734204,0.0419132802756884,0.995918837221479
"C240","Spoilage_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"C02 Beef Striploins",1,"Cubic","log10(PopBio)","success",6,6,0,6,-11.2471992007617,-12.2884018546214,0.0101801303443823,0.0411908775183338,0.993250913469855
"C240","Spoilage_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"C02 Beef Striploins",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-0.894266703314118,-1.93546935717384,0.0571641277595265,0.0976081688517296,0.962102091857572
"C240","Spoilage_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"C02 Beef Striploins",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-13.0518360845771,-13.8847982076649,0.0105170561486611,0.0418669642014263,0.993027542910697
"C241","Spoilage_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",6,6,0,6,-0.196487097877394,-1.23768975173712,0.0642141226507639,0.10345218110377,0.980081956135794
"C241","Spoilage_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-0.617157334438126,-1.65835998829785,0.0598661633214936,0.0998884071697792,0.981430613425892
"C241","Spoilage_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",20,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",6,6,0,6,2.1229839191822,1.29002179609442,0.131911995787506,0.148274517808189,0.959083316724576
"C242","Spoilage_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"C02 Beef Striploins",1,"Cubic","log10(PopBio)","success",7,7,0,7,-27.8908783963241,-28.1613276510475,0.00182723835899907,0.0161565482478647,0.9993249366474
"C242","Spoilage_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"C02 Beef Striploins",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-5.43478709643595,-5.70523635115939,0.045187422119591,0.080345167975955,0.983305750713274
"C242","Spoilage_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"C02 Beef Striploins",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-22.7700216476993,-22.986381051478,0.00505344901475168,0.0268685929631916,0.998133030528125
"C243","Spoilage_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",6,6,0,6,-5.99507588520384,-7.03627853906356,0.0244295069016453,0.0638089686768839,0.992417909214581
"C243","Spoilage_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-13.0645041325231,-14.1057067863828,0.00751990616415983,0.0354022272466951,0.997666076050407
"C243","Spoilage_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",30,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-4.43885454649768,-5.27181666958546,0.0441898558631455,0.085819438224629,0.986284966769985
"C244","Spoilage_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",8,"Vacuum Beef Striploins",1,"Cubic","log10(PopBio)","success",7,7,0,7,3.44921703171205,3.17876777698862,0.160767982530248,0.151548192490634,0.969090646571692
"C244","Spoilage_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",8,"Vacuum Beef Striploins",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-6.18574590675231,-6.45619516147575,0.0405906987842546,0.0761490069199429,0.992196006724234
"C244","Spoilage_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Spoilage",8,"Vacuum Beef Striploins",1,"Quadratic","log10(PopBio)","success",7,7,0,7,6.28863029687091,6.07227089309217,0.320956941488274,0.214128446594987,0.938292616579528
"C245","Staphylococcus spp._10_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Cooked Chicken Breast",1,"Cubic","log10(PopBio)","success",12,12,0,12,-8.86426928770204,-6.43973603876204,0.145876798812088,0.110256065143861,0.984582655342808
"C245","Staphylococcus spp._10_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Cooked Chicken Breast",1,"Gompertz","log10(PopBio)","success",12,12,0,12,-9.51557846663164,-7.09104521769164,0.138170255026073,0.107304184069585,0.985397140186404
"C245","Staphylococcus spp._10_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Cooked Chicken Breast",1,"Quadratic","log10(PopBio)","success",12,12,0,12,-10.6339980526776,-8.6943714535256,0.148703098618827,0.111319023014498,0.984283950966376
"C246","Staphylococcus spp._10_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",10,"Raw Chicken Breast",1,"Cubic","log10(PopBio)","success",11,11,0,11,-3.43600214542239,-1.44652578143053,0.189866035066484,0.131379407223536,0.987448377310583
